"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"1025","pedestrian_hit",2019-03-14,2020-06-01 21:35:00,"pushkin",1,2,0,1,"part_closed",30.441656,59.698096,"local","wet","clouds"
"1026","rollover",2019-03-14,2020-06-01 22:30:00,"pushkin",1,3,0,2,"part_closed",30.531178,59.730122,"local","wet","clouds"
"1027","collision",2019-03-15,2020-06-01 01:30:00,"kirov",2,2,0,1,"open",30.258815,59.873007,"local","wet","clouds"
"1028","collision",2019-03-15,2020-06-01 10:25:00,"mosk",2,2,0,1,"part_closed",30.335848,59.852144,"local","wet","clouds"
"1029","pedestrian_hit",2019-03-15,2020-06-01 12:05:00,"center",1,2,0,1,"part_closed",30.3186,59.9353,"local","wet","clear"
"1030","pedestrian_hit",2019-03-15,2020-06-01 13:20:00,"kurort",1,2,0,1,"open",29.962517,60.092781,"not_specified","wet","clouds"
"1031","collision",2019-03-15,2020-06-01 16:01:00,"kirov",3,3,0,1,"open",30.252485,59.889001,"private","wet","clouds"
"1032","passenger_fall",2019-03-15,2020-06-01 16:05:00,"krasnogvard",1,2,0,1,"part_closed",30.437289,59.968115,"local","unknown","clouds"
"1033","collision",2019-03-15,2020-06-01 16:10:00,"mosk",2,3,0,2,"part_closed",30.356383,59.843133,"local","wet","clear"
"1034","collision",2019-03-15,2020-06-01 17:00:00,"vyborg",2,3,0,1,"part_closed",30.263686,60.081508,"local","unknown","unknown"
"1035","collision",2019-03-15,2020-06-01 17:30:00,"admiral",2,2,0,1,"open",30.296259,59.931726,"local","wet","clouds"
"1036","collision",2019-03-15,2020-06-01 20:15:00,"primorsk",2,2,0,2,"open",30.203025,59.988883,"local","wet","clouds"
"1037","collision",2019-03-15,2020-06-01 20:30:00,"krasnogvard",2,3,0,1,"part_closed",30.401638,59.92556,"local","wet","clouds"
"1038","pedestrian_hit",2019-03-15,2020-06-01 20:50:00,"petrodvorts",1,2,1,0,"part_closed",29.921994,59.875672,"local","wet","clouds"
"1039","collision",2019-03-15,2020-06-01 22:10:00,"nevski",2,2,0,1,"part_closed",30.551401,59.825871,"local","unknown","clouds"
"1040","pedestrian_hit",2019-03-15,2020-06-01 23:33:00,"center",1,2,0,1,"part_closed",30.353862,59.932027,"local","wet","clear"
"1041","collision",2019-03-15,2020-06-01 23:40:00,"nevski",2,2,0,1,"open",30.444006,59.932404,"local","wet","clear"
"1042","hit_run",2019-03-16,2020-06-01 01:10:00,"krasnosel",3,3,0,1,"part_closed",30.189228,59.859213,"local","wet","clouds"
"1043","collision",2019-03-16,2020-06-01 02:55:00,"nevski",2,3,0,1,"open",30.482662,59.906759,"local","wet","clear"
"1044","pedestrian_hit",2019-03-16,2020-06-01 05:36:00,"center",1,2,0,1,"open",30.357928,59.926523,"local","unknown","clouds"
"1045","collision",2019-03-16,2020-06-01 08:30:00,"mosk",2,3,0,1,"part_closed",30.344753,59.830664,"local","dry","clouds"
"1046","collision",2019-03-16,2020-06-01 08:40:00,"frunz",2,2,0,1,"part_closed",30.430584,59.833468,"local","wet","clouds"
"1047","passenger_fall",2019-03-16,2020-06-01 10:20:00,"admiral",2,3,0,1,"part_closed",30.318038,59.91537,"local","dry","clouds"
"1048","collision",2019-03-16,2020-06-01 10:40:00,"frunz",2,3,0,1,"part_closed",30.415703,59.865348,"local","wet","clouds"
"1049","pedestrian_hit",2019-03-16,2020-06-01 11:48:00,"primorsk",1,2,0,1,"part_closed",30.262367,60.010716,"local","wet","clouds"
"1050","pedestrian_hit",2019-03-16,2020-06-01 12:00:00,"primorsk",3,3,0,1,"open",30.2061,59.9969,"not_specified","wet","clouds"
"1051","collision",2019-03-16,2020-06-01 14:30:00,"kurort",2,3,0,1,"part_closed",29.576805,60.198561,"regional","wet","clouds"
"1052","collision",2019-03-16,2020-06-01 14:45:00,"nevski",2,2,0,1,"part_closed",30.469594,59.850764,"federal","dry","clouds"
"1053","pedestrian_hit",2019-03-16,2020-06-01 16:00:00,"admiral",1,2,0,1,"open",30.328842,59.923963,"local","wet","clear"
"1054","collision",2019-03-16,2020-06-01 16:20:00,"kalin",2,3,0,3,"part_closed",30.405897,60.038301,"local","unknown","unknown"
"1055","collision",2019-03-16,2020-06-01 19:40:00,"frunz",2,3,0,1,"part_closed",30.378828,59.857047,"local","wet","clouds"
"1056","collision",2019-03-16,2020-06-01 19:45:00,"kirov",2,2,0,2,"open",30.267012,59.885643,"local","wet","clouds"
"1057","pedestrian_hit",2019-03-16,2020-06-01 20:00:00,"primorsk",1,2,0,1,"open",30.24637,60.027562,"local","wet","clouds"
"1058","collision",2019-03-16,2020-06-01 20:45:00,"krasnosel",3,3,0,1,"part_closed",30.216318,59.848458,"local","wet","clouds"
"1059","hit_run",2019-03-16,2020-06-01 20:50:00,"mosk",3,4,0,1,"part_closed",30.347521,59.813411,"federal","wet","clouds"
"1060","collision",2019-03-16,2020-06-01 22:20:00,"mosk",3,4,0,1,"open",30.30569,59.871617,"local","dry","clouds"
"1061","collision",2019-03-17,2020-06-01 01:35:00,"vyborg",2,3,0,1,"part_closed",30.336471,59.968222,"local","unknown","unknown"
"1062","obstacle_hit",2019-03-17,2020-06-01 03:50:00,"krasnogvard",1,1,0,1,"open",30.496716,59.983897,"federal","wet","clouds"
"1063","passenger_fall",2019-03-17,2020-06-01 07:10:00,"admiral",1,2,0,1,"part_closed",30.289307,59.918027,"local","wet","clouds"
"1064","collision",2019-03-17,2020-06-01 11:05:00,"krasnogvard",2,3,0,2,"part_closed",30.475967,59.937128,"local","unknown","clear"
"1065","collision",2019-03-17,2020-06-01 14:30:00,"admiral",2,2,0,1,"open",30.298941,59.923431,"local","unknown","unknown"
"1066","passenger_fall",2019-03-17,2020-06-01 15:45:00,"center",1,2,0,1,"open",30.363518,59.934758,"local","dry","clear"
"1067","passenger_fall",2019-03-17,2020-06-01 17:00:00,"krasnogvard",1,2,0,1,"open",30.438427,59.933973,"local","unknown","unknown"
"1068","collision",2019-03-17,2020-06-01 20:20:00,"pushkin",2,4,0,3,"part_closed",30.45172,59.817565,"local","wet","clouds"
"1069","collision",2019-03-17,2020-06-01 21:35:00,"pushkin",2,4,0,3,"open",30.404652,59.798389,"local","wet","clouds"
"1070","pedestrian_hit",2019-03-17,2020-06-01 21:40:00,"frunz",1,2,0,1,"open",30.421733,59.830206,"local","unknown","clouds"
"1071","off_road",2019-03-17,2020-06-01 21:45:00,"primorsk",1,2,0,2,"open",30.143105,59.995408,"local","wet","clouds"
"1072","collision",2019-03-18,2020-06-01 00:40:00,"kirov",2,3,0,3,"open",30.246649,59.869032,"local","wet","clouds"
"1073","collision",2019-03-18,2020-06-01 06:55:00,"krasnosel",2,3,0,1,"part_closed",30.159831,59.834012,"local","wet","clouds"
"1074","collision",2019-03-18,2020-06-01 07:10:00,"kirov",2,2,0,2,"part_closed",30.273836,59.885271,"local","wet","clouds"
"1075","pedestrian_hit",2019-03-18,2020-06-01 07:54:00,"kalin",2,3,0,1,"part_closed",30.388538,60.003835,"local","unknown","unknown"
"1076","collision",2019-03-18,2020-06-01 08:30:00,"krasnosel",2,3,0,1,"part_closed",30.200815,59.812764,"federal","wet","rain"
"1077","passenger_fall",2019-03-18,2020-06-01 09:50:00,"petrograd",1,2,0,1,"part_closed",30.317481,59.975631,"local","wet","clouds"
"1078","pedestrian_hit",2019-03-18,2020-06-01 10:40:00,"vyborg",1,2,0,1,"open",30.33793,60.001969,"local","dry","clear"
"1079","other",2019-03-18,2020-06-01 11:40:00,"vasil",1,2,0,1,"open",30.280359,59.943642,"local","wet","rain"
"1080","pedestrian_hit",2019-03-18,2020-06-01 11:40:00,"krasnosel",1,2,0,1,"part_closed",30.147214,59.849773,"local","wet","clouds"
"1081","collision",2019-03-18,2020-06-01 12:40:00,"krasnogvard",2,3,0,1,"part_closed",30.475624,59.944233,"local","wet","unknown"
"1082","passenger_fall",2019-03-18,2020-06-01 14:00:00,"frunz",1,2,0,1,"open",30.402195,59.86321,"local","dry","clear"
"1083","collision",2019-03-18,2020-06-01 17:20:00,"vyborg",2,3,0,1,"part_closed",30.223517,60.055652,"local","unknown","clear"
"1084","pedestrian_hit",2019-03-18,2020-06-01 19:15:00,"nevski",1,2,0,1,"part_closed",30.480473,59.898296,"local","wet","clouds"
"1085","collision",2019-03-18,2020-06-01 21:00:00,"vasil",2,3,0,1,"open",30.231264,59.947167,"local","wet","clouds"
"1086","pedestrian_hit",2019-03-18,2020-06-01 21:40:00,"nevski",1,2,0,1,"part_closed",30.474991,59.859746,"local","wet","clouds"
"1087","collision",2019-03-18,2020-06-01 22:30:00,"admiral",3,3,0,1,"part_closed",30.297654,59.90926,"local","wet","clouds"
"1088","collision",2019-03-19,2020-06-01 08:10:00,"petrodvorts",2,3,0,1,"part_closed",29.82419,59.878052,"local","sleet","clouds"
"1089","pedestrian_hit",2019-03-19,2020-06-01 08:25:00,"krasnogvard",1,2,0,1,"part_closed",30.462674,59.963196,"not_specified","wet","clouds"
"1090","pedestrian_hit",2019-03-19,2020-06-01 10:28:00,"admiral",1,2,0,1,"open",30.297632,59.912062,"local","dry","clouds"
"1091","hit_run",2019-03-19,2020-06-01 11:13:00,"primorsk",3,4,0,1,"open",30.24431,60.02063,"local","wet","clouds"
"1092","pedestrian_hit",2019-03-19,2020-06-01 12:53:00,"frunz",1,2,0,1,"open",30.368142,59.883759,"not_specified","wet","clouds"
"1093","pedestrian_hit",2019-03-19,2020-06-01 14:40:00,"kirov",1,2,0,1,"open",30.289006,59.851912,"local","wet","clouds"
"1094","pedestrian_hit",2019-03-19,2020-06-01 19:00:00,"krasnosel",1,2,0,1,"open",30.168993,59.868413,"local","wet","clouds"
"1095","collision",2019-03-19,2020-06-01 19:28:00,"nevski",2,3,0,1,"open",30.46247,59.918,"local","wet","clouds"
"1096","pedestrian_hit",2019-03-19,2020-06-01 22:20:00,"petrograd",1,2,0,1,"part_closed",30.305207,59.967191,"local","wet","clouds"
"1097","hit_run",2019-03-19,2020-06-01 23:55:00,"pushkin",4,5,0,2,"part_closed",30.433964,59.7825,"local","wet","clouds"
"1098","hit_run",2019-03-20,2020-06-01 07:09:00,"frunz",3,7,0,5,"part_closed",30.379407,59.856093,"local","unknown","clouds"
"1099","collision",2019-03-20,2020-06-01 07:50:00,"center",4,4,0,1,"part_closed",30.396659,59.919581,"local","unknown","clear"
"1100","hit_run",2019-03-20,2020-06-01 08:20:00,"petrodvorts",2,3,0,2,"part_closed",29.887362,59.875974,"local","wet","clouds"
"1101","collision",2019-03-20,2020-06-01 09:50:00,"vasil",2,3,0,1,"open",30.247056,59.955993,"local","wet","clear"
"1102","passenger_fall",2019-03-20,2020-06-01 09:55:00,"vyborg",1,2,0,1,"part_closed",30.344174,60.032342,"local","unknown","unknown"
"1103","passenger_fall",2019-03-20,2020-06-01 10:00:00,"center",1,2,0,1,"open",30.360428,59.938854,"local","wet","clouds"
"1104","collision",2019-03-20,2020-06-01 10:50:00,"petrodvorts",2,2,0,2,"part_closed",29.824018,59.878084,"local","wet","clear"
"1105","pedestrian_hit",2019-03-20,2020-06-01 13:00:00,"vasil",1,2,0,1,"open",30.282022,59.943072,"local","wet","clouds"
"1106","passenger_fall",2019-03-20,2020-06-01 13:40:00,"vyborg",2,3,0,1,"part_closed",30.335011,60.052974,"local","unknown","unknown"
"1107","collision",2019-03-20,2020-06-01 14:10:00,"kirov",2,2,0,1,"part_closed",30.250382,59.86921,"local","wet","clouds"
"1108","collision",2019-03-20,2020-06-01 15:31:00,"center",2,3,0,1,"open",30.360535,59.930426,"local","dry","clear"
"1109","collision",2019-03-20,2020-06-01 16:00:00,"pushkin",3,3,0,2,"part_closed",30.4461,59.8217,"local","dry","clouds"
"1110","passenger_fall",2019-03-20,2020-06-01 16:30:00,"admiral",1,2,0,1,"open",30.286249,59.92071,"local","dry","clouds"
"1111","collision",2019-03-20,2020-06-01 16:50:00,"kirov",3,4,0,1,"part_closed",30.263472,59.875069,"local","wet","clouds"
"1112","collision",2019-03-20,2020-06-01 17:45:00,"kirov",2,3,0,1,"part_closed",30.255811,59.857629,"local","dry","clouds"
"1113","collision",2019-03-20,2020-06-01 18:00:00,"mosk",2,3,0,1,"part_closed",30.322512,59.820618,"local","wet","clouds"
"1114","bicycle_hit",2019-03-20,2020-06-01 18:52:00,"primorsk",2,2,0,1,"open",30.299263,59.983876,"not_specified","wet","clouds"
"1115","collision",2019-03-20,2020-06-01 19:45:00,"center",2,2,0,1,"part_closed",30.3739,59.93,"local","unknown","clouds"
"1116","collision",2019-03-20,2020-06-01 20:10:00,"vyborg",3,3,0,1,"part_closed",30.36884,60.049423,"local","wet","clouds"
"1117","pedestrian_hit",2019-03-20,2020-06-01 20:30:00,"kolpino",1,2,0,1,"part_closed",30.611247,59.735243,"local","wet","clouds"
"1118","collision",2019-03-20,2020-06-01 22:10:00,"vyborg",5,3,0,3,"part_closed",30.334368,60.042679,"local","unknown","unknown"
"1119","pedestrian_hit",2019-03-20,2020-06-01 22:15:00,"primorsk",1,2,0,1,"open",30.224762,60.005037,"local","wet","clouds"
"1120","passenger_fall",2019-03-20,2020-06-01 22:30:00,"krasnogvard",1,2,0,1,"open",30.485998,59.945044,"local","unknown","rain"
"1121","pedestrian_hit",2019-03-21,2020-06-01 01:27:00,"petrograd",1,2,0,1,"part_closed",30.31703,59.960199,"local","wet","rain"
"1122","pedestrian_hit",2019-03-21,2020-06-01 08:40:00,"krasnogvard",1,2,0,1,"open",30.435133,59.937875,"local","dry","clear"
"1123","collision",2019-03-21,2020-06-01 09:40:00,"vyborg",2,2,0,1,"part_closed",30.322759,60.015789,"local","unknown","unknown"
"1124","pedestrian_hit",2019-03-21,2020-06-01 09:45:00,"kronshtadt",1,2,0,1,"open",29.766791,59.997645,"local","dry","clear"
"1125","collision",2019-03-21,2020-06-01 11:35:00,"center",2,3,0,1,"part_closed",30.359634,59.948956,"local","dry","clouds"
"1126","collision",2019-03-21,2020-06-01 12:00:00,"kirov",2,2,0,1,"part_closed",30.238216,59.85237,"local","dry","clear"
"1127","pedestrian_hit",2019-03-21,2020-06-01 12:10:00,"kalin",1,2,0,1,"open",30.410424,59.994614,"local","unknown","unknown"
"1128","collision",2019-03-21,2020-06-01 13:10:00,"nevski",2,3,0,2,"part_closed",30.489861,59.884938,"local","unknown","unknown"
"1129","pedestrian_hit",2019-03-21,2020-06-01 14:30:00,"petrograd",1,2,0,1,"open",30.294167,59.967454,"not_specified","dry","clear"
"1130","collision",2019-03-21,2020-06-01 14:44:00,"krasnogvard",2,2,0,1,"part_closed",30.39932,59.926539,"local","dry","clear"
"1131","pedestrian_hit",2019-03-21,2020-06-01 15:15:00,"nevski",1,2,0,1,"open",30.501062,59.838239,"local","dry","clouds"
"1132","passenger_fall",2019-03-21,2020-06-01 15:40:00,"center",1,3,0,2,"part_closed",30.359409,59.931307,"local","dry","clear"
"1133","pedestrian_hit",2019-03-21,2020-06-01 16:00:00,"vyborg",1,2,0,1,"open",30.33632,60.052663,"local","dry","clear"
"1134","collision",2019-03-21,2020-06-01 19:45:00,"nevski",4,2,0,1,"part_closed",30.447063,59.93257,"local","wet","clouds"
"1135","collision",2019-03-21,2020-06-01 19:45:00,"frunz",2,2,0,1,"part_closed",30.379601,59.856109,"local","unknown","clouds"
"1136","collision",2019-03-21,2020-06-01 23:45:00,"mosk",4,3,0,2,"part_closed",30.277505,59.756028,"local","wet","clear"
"1137","collision",2019-03-22,2020-06-01 01:00:00,"petrograd",2,4,0,3,"part_closed",30.301698,59.96326,"local","wet","rain"
"1138","collision",2019-03-22,2020-06-01 06:25:00,"primorsk",8,8,0,1,"closed",30.302074,59.983479,"local","sleet","clouds"
"1139","collision",2019-03-22,2020-06-01 06:30:00,"vasil",3,3,0,1,"open",30.234858,59.934032,"local","sleet","clear"
"1140","pedestrian_hit",2019-03-22,2020-06-01 07:05:00,"vyborg",1,2,0,1,"part_closed",30.257624,60.091888,"local","unknown","unknown"
"1141","collision",2019-03-22,2020-06-01 07:25:00,"mosk",3,3,0,1,"part_closed",30.293384,59.845462,"local","sleet","clear"
"1142","collision",2019-03-22,2020-06-01 07:35:00,"petrodvorts",3,3,0,1,"part_closed",29.95182,59.855565,"local","wet","clear"
"1143","collision",2019-03-22,2020-06-01 07:40:00,"kurort",2,3,0,1,"open",30.137472,60.041618,"not_specified","dry","clear"
"1144","collision",2019-03-22,2020-06-01 07:50:00,"pushkin",4,5,0,2,"open",30.393709,59.737644,"local","wet","clear"
"1145","pedestrian_hit",2019-03-22,2020-06-01 08:00:00,"kalin",1,2,0,1,"part_closed",30.42125,60.004779,"local","wet","clear"
"1146","pedestrian_hit",2019-03-22,2020-06-01 10:00:00,"vyborg",1,2,0,1,"open",30.343906,59.9719,"not_specified","snow","clear"
"1147","collision",2019-03-22,2020-06-01 10:30:00,"kalin",4,6,0,2,"part_closed",30.398022,60.003278,"local","dry","clouds"
"1148","collision",2019-03-22,2020-06-01 11:10:00,"krasnosel",4,5,0,2,"part_closed",30.189486,59.810649,"federal","dry","clear"
"1149","obstacle_hit",2019-03-22,2020-06-01 14:01:00,"kronshtadt",1,1,0,1,"open",29.716966,60.012127,"federal","dry","clouds"
"1150","collision",2019-03-22,2020-06-01 15:45:00,"krasnosel",3,5,0,3,"part_closed",30.173864,59.802922,"federal","dry","clear"
"1151","collision",2019-03-22,2020-06-01 17:05:00,"vyborg",2,2,0,1,"part_closed",30.354431,60.048962,"local","unknown","unknown"
"1152","pedestrian_hit",2019-03-22,2020-06-01 17:35:00,"krasnosel",1,2,0,1,"open",30.140208,59.839861,"local","dry","clear"
"1153","passenger_fall",2019-03-22,2020-06-01 17:45:00,"primorsk",1,2,0,1,"open",30.2564,59.9864,"local","dry","clear"
"1154","pedestrian_hit",2019-03-22,2020-06-01 20:30:00,"kirov",1,2,0,1,"open",30.271926,59.890315,"local","dry","clouds"
"1155","hit_run",2019-03-23,2020-06-01 06:20:00,"mosk",2,2,0,1,"open",30.333488,59.903864,"local","dry","clear"
"1156","collision",2019-03-23,2020-06-01 08:45:00,"kurort",2,2,0,1,"open",29.961863,60.079593,"local","dry","clouds"
"1157","collision",2019-03-23,2020-06-01 11:40:00,"vasil",2,2,0,1,"open",30.223989,59.949407,"local","dry","clear"
"1158","pedestrian_hit",2019-03-23,2020-06-01 12:30:00,"kirov",1,2,0,1,"open",30.245994,59.859531,"local","unknown","unknown"
"1159","collision",2019-03-23,2020-06-01 12:30:00,"kurort",2,3,0,1,"part_closed",29.97507,60.058977,"local","dry","clouds"
"1160","collision",2019-03-23,2020-06-01 12:55:00,"krasnosel",2,4,0,1,"open",30.202854,59.856056,"local","dry","clouds"
"1161","passenger_fall",2019-03-23,2020-06-01 13:00:00,"krasnogvard",1,2,0,1,"open",30.475109,59.94412,"local","unknown","unknown"
"1162","pedestrian_hit",2019-03-23,2020-06-01 13:50:00,"kirov",1,2,0,1,"open",30.247314,59.851524,"not_specified","dry","clear"
"1163","pedestrian_hit",2019-03-23,2020-06-01 15:04:00,"kalin",1,2,0,1,"part_closed",30.387433,59.971497,"local","dry","clouds"
"1164","hit_run",2019-03-23,2020-06-01 16:21:00,"krasnogvard",2,3,0,2,"part_closed",30.407667,59.921296,"local","wet","clouds"
"1165","pedestrian_hit",2019-03-23,2020-06-01 19:45:00,"primorsk",1,2,0,1,"open",30.209699,59.987536,"not_specified","sleet","clear"
"1166","collision",2019-03-23,2020-06-01 20:25:00,"center",3,4,0,1,"part_closed",30.363775,59.9439,"local","wet","rain"
"1167","passenger_fall",2019-03-23,2020-06-01 21:30:00,"pushkin",1,2,0,1,"open",30.468768,59.732761,"local","wet","rain"
"1168","pedestrian_hit",2019-03-23,2020-06-01 21:59:00,"petrograd",1,2,0,1,"part_closed",30.296484,59.953098,"local","wet","clouds"
"1169","pedestrian_hit",2019-03-23,2020-06-01 22:40:00,"mosk",1,2,0,1,"open",30.345343,59.830707,"local","wet","clouds"
"1170","pedestrian_hit",2019-03-23,2020-06-01 23:00:00,"nevski",1,3,0,2,"open",30.480709,59.908695,"local","wet","clouds"
"1171","obstacle_hit",2019-03-23,2020-06-01 23:10:00,"krasnosel",1,3,0,3,"open",30.140187,59.842454,"local","wet","clouds"
"1172","obstacle_hit",2019-03-24,2020-06-01 00:50:00,"kirov",1,1,0,1,"open",30.264845,59.836708,"local","wet","clouds"
"1173","collision",2019-03-24,2020-06-01 04:00:00,"kalin",2,4,0,2,"part_closed",30.424865,59.983753,"local","dry","clouds"
"1174","rollover",2019-03-24,2020-06-01 07:10:00,"krasnosel",1,2,0,1,"open",30.096681,59.702432,"local","sleet","clear"
"1175","collision",2019-03-24,2020-06-01 07:10:00,"mosk",2,2,0,1,"open",30.28052,59.79718,"local","wet","clear"
"1176","collision",2019-03-24,2020-06-01 07:47:00,"pushkin",2,9,0,8,"closed",30.421765,59.665259,"local","wet","clear"
"1177","collision",2019-03-24,2020-06-01 08:15:00,"pushkin",2,2,0,2,"part_closed",30.479701,59.685367,"local","wet","clear"
"1178","pedestrian_hit",2019-03-24,2020-06-01 09:41:00,"nevski",1,2,0,1,"part_closed",30.460936,59.879522,"local","unknown","unknown"
"1179","collision",2019-03-24,2020-06-01 10:10:00,"center",3,2,0,1,"part_closed",30.348208,59.938553,"local","unknown","clouds"
"1180","pedestrian_hit",2019-03-24,2020-06-01 11:00:00,"krasnogvard",1,2,0,1,"part_closed",30.466912,59.955644,"local","unknown","clear"
"1181","collision",2019-03-24,2020-06-01 11:05:00,"vyborg",2,3,0,1,"part_closed",30.348111,60.074642,"local","unknown","unknown"
"1182","collision",2019-03-24,2020-06-01 12:15:00,"primorsk",2,2,0,1,"part_closed",30.2681,60.0283,"local","dry","clouds"
"1183","collision",2019-03-24,2020-06-01 13:05:00,"kalin",3,3,0,1,"part_closed",30.411701,60.025267,"local","dry","clear"
